time,uav1_true_pos_x,uav2_true_pos_x,uav3_true_pos_x,uav4_true_pos_x,uav5_true_pos_x,uav6_true_pos_x,uav1_true_pos_y,uav2_true_pos_y,uav3_true_pos_y,uav4_true_pos_y,uav5_true_pos_y,uav6_true_pos_y
0.0,0.0,2.0,20.0,-20.0,-14.0,-10.0,0.0,-30.0,-15.0,8.0,8.0,-30.0
0.03,0.029998500012499957,1.9982002699878503,20.029819542075057,-20.002699595018225,-13.995,-10.000999983333417,-0.0004999916667083333,-29.94002699797506,-14.969834039822928,8.08995950303741,8.0,-29.950002499979167
0.06,0.05999250021249729,1.9946024295990836,20.05945803853099,-20.008096355601374,-13.989999999999998,-10.00299985000275,-0.0014999250013749872,-29.880134965578947,-14.939530188352103,8.179797551631578,8.0,-29.90001249964584
0.09,0.08997900122496691,1.989209716647203,20.088915393227893,-20.016185425029196,-13.984999999999998,-10.005999400022999,-0.00299970001149977,-29.820377801598227,-14.909116475720866,8.269433297602658,8.0,-29.85003499795839
0.12,0.11995500442479624,1.9820269842098677,20.118192000045745,-20.0269595236852,-13.979999999999997,-10.009998333441661,-0.004999166720831478,-29.760809283446996,-14.878620863218144,8.358786074829506,8.0,-29.80007499262534
0.15,0.14991751223664523,1.9730606962614516,20.14728874056616,-20.040408955607823,-13.974999999999996,-10.014996250368728,-0.007498125184365394,-29.701483018770833,-14.84807121328244,8.44777547184375,8.0,-29.75013747960559
0.18,0.17986352843470135,1.9623189218559023,20.176206980973564,-20.05652161721615,-13.969999999999995,-10.020992651016673,-0.010496325508337623,-29.642452397203545,-14.817495259619557,8.53632140419468,8.0,-29.700227452608832
0.21,0.20979005844229975,1.9498113278651363,20.20494856818022,-20.075283008202298,-13.964999999999995,-10.027986935750427,-0.013993467875214261,-29.583770542320096,-14.78692057747922,8.624344186519854,8.0,-29.65034990259617
0.24,0.23969410963137833,1.9355491702795082,20.233515825180618,-20.096676244580742,-13.959999999999994,-10.035978405147343,-0.017989202573672897,-29.525490263828974,-14.756374554125536,8.711764604256537,8.0,-29.600509817281036
0.27,0.26957269162173814,1.9195452840781784,20.26191154564177,-20.120682073882737,-13.954999999999993,-10.044966260067145,-0.02248313003357345,-29.46766401004702,-14.725884359536032,8.798503984929466,8.0,-29.550712180630438
0.3,0.2994228165800789,1.901814071678498,20.290138987737105,-20.14727889248226,-13.949999999999992,-10.054949601731828,-0.027474800865914858,-29.410343820699484,-14.695476917363699,8.884484268950771,8.0,-29.500961972366536
0.32999999999999996,0.3292414995187798,1.8823714899748059,20.318201867232684,-20.176442765037798,-13.944999999999991,-10.065927431815545,-0.0329637159077736,-29.35358128008778,-14.665178876196151,8.969628079868325,8.0,-29.4512641674687
0.36,0.3590257585943958,1.8612350359783005,20.34610434983548,-20.208147446032555,-13.93999999999999,-10.077898652544437,-0.038949326272219566,-29.297427470667106,-14.635016581145639,9.05385879399934,8.0,-29.401623735676008
0.39,0.3887726154058394,1.8384237310709108,20.373851042814575,-20.24236440339364,-13.93499999999999,-10.090862066806407,-0.045431033403204306,-29.241932927075666,-14.605016045803259,9.137100609386497,8.0,-29.35204564099027
0.42,0.4184790952922185,1.8139581038873367,20.401446985907107,-20.279062844169,-13.929999999999989,-10.104816378270831,-0.05240818913541613,-29.187147590656927,-14.575202924590238,9.219278614014605,8.0,-29.302534841179636
0.44999999999999996,0.44814222763029976,1.7878601718406628,20.428897641521797,-20.318209742239013,-13.924999999999988,-10.119760191518191,-0.05988009575909609,-29.133120764515766,-14.545602485538671,9.300318853226347,8.0,-29.253096287282833
0.48,0.47775904613156855,1.7601534213081738,20.456208884253922,-20.359769868037745,-13.919999999999987,-10.135692012179616,-0.0678460060898084,-29.07990106914901,-14.516239583533597,9.380148396276482,8.0,-29.20373492311405
0.51,0.5073265891388554,1.7308627864951993,20.483386989726544,-20.403705820257205,-13.914999999999987,-10.152610247086315,-0.0763051235431582,-29.027536398690266,-14.487138634047673,9.458695401964599,8.0,-29.154455684768575
0.54,0.5368418999224991,1.7000146269960126,20.510438622773766,-20.449978059505984,-13.909999999999986,-10.170513204428898,-0.08525660221444942,-28.976073877808435,-14.45832358739915,9.535889183287344,8.0,-29.10526350012917
