time,uav1_true_pos_x,uav2_true_pos_x,uav3_true_pos_x,uav4_true_pos_x,uav5_true_pos_x,uav6_true_pos_x,uav1_true_pos_y,uav2_true_pos_y,uav3_true_pos_y,uav4_true_pos_y,uav5_true_pos_y,uav6_true_pos_y
0.0,0.0,2.0,20.0,-20.0,-14.0,-10.0,0.0,-30.0,-15.0,8.0,8.0,-30.0
0.01,0.009999944444495885,1.9998000033333168,20.00997998101333,-20.000299995000024,-13.998333333333333,-10.00011111090535,-5.555545267495428e-05,-29.980000999991667,-14.98998052000816,8.0299985000125,8.0,-29.98333342592584
0.02,0.019999722223096705,1.99940002999945,20.019939909119817,-20.000899955000826,-13.996666666666666,-10.000333331481485,-0.0001666657407426269,-29.960004999858334,-14.979942600032055,8.059992500212497,8.0,-29.96666712962817
0.03,0.02999922222726336,1.9988001199954002,20.02987975647817,-20.0017998200069,-13.995,-10.000666659259291,-0.00033332962964540466,-29.940013999183353,-14.969887279973031,8.089979001224966,8.0,-29.950001296287894
0.04,0.03999833335154312,1.9980003333116676,20.03979950132399,-20.0029995000325,-13.993333333333332,-10.00111109053513,-0.0005555452675640144,-29.920029997050133,-14.95981559950208,8.119955004424796,8.0,-29.93333611108076
0.05,0.04999694449480414,1.997000749926254,20.049699127966694,-20.00449887511062,-13.991666666666665,-10.001666620370878,-0.0008333101854380988,-29.900054991842232,-14.949728597935758,8.149917512236645,8.0,-29.916671759175323
0.06,0.059994944561469914,1.9958014697966653,20.05957862678534,-20.006297795305002,-13.989999999999998,-10.00233324259399,-0.0011666212969936502,-29.880090981043526,-14.93962731411215,8.179863528434701,8.0,-29.90000842573088
0.07,0.06999222246275368,1.9944026128499146,20.0694379942234,-20.008396080725127,-13.988333333333332,-10.003110949797557,-0.0015554748987773026,-29.86013996103846,-14.929512786266917,8.2097900584423,8.0,-29.883346295895407
0.08,0.07998866711789271,1.9928043189705311,20.07927723278244,-20.0107935215442,-13.986666666666665,-10.003999733340398,-0.001999866670197481,-29.84020392691241,-14.919386051909436,8.239694109631378,8.0,-29.86668555480351
0.09,0.08998416745538258,1.991006747986571,20.089096351014742,-20.013489878020142,-13.984999999999998,-10.004999583347148,-0.002499791673572409,-29.82028487225217,-14.909248147699024,8.269572691621738,8.0,-29.85002638757436
0.1,0.09997861241421127,1.9890100796536343,20.09889536351481,-20.016484880519545,-13.98333333333333,-10.006110488708373,-0.0030552443541849695,-29.80038478894661,-14.899100109321308,8.299422816580078,8.0,-29.833368979309647
0.11,0.10997189094509316,1.9868145136368909,20.108674290909846,-20.01977822954466,-13.981666666666664,-10.007332437080692,-0.0036662185403444256,-29.780505666987473,-14.88894297136472,8.32924149951878,8.0,-29.81671351509151
0.12,0.11996389201170293,1.9844202694911124,20.11843315984913,-20.023369595763327,-13.979999999999997,-10.008665414886913,-0.004332707443454995,-29.760649494270396,-14.878777767197146,8.359025758594395,8.0,-29.800060179980495
0.13,0.12995450459190933,1.9818275866387185,20.128172002992336,-20.02725862004192,-13.97833333333333,-10.010109407316186,-0.0050547036580912775,-29.7408182563961,-14.868605528842746,8.38877261540584,8.0,-29.783409159013484
0.14,0.13994361767900867,1.9790367243458338,20.13789085899678,-20.03144491348125,-13.976666666666663,-10.011664398324164,-0.005832199162080539,-29.72101393647185,-14.858427286858964,8.418479095292218,8.0,-29.766760637201653
0.15,0.14993112028295835,1.9760479616963618,20.147589772503586,-20.035928057455457,-13.974999999999996,-10.013330370633186,-0.0066651853165918444,-29.70123851491313,-14.84824407021373,8.4481422276303,8.0,-29.750114799528404
0.16,0.15991690143160991,1.9728615975640769,20.15726879412281,-20.040707603653885,-13.97333333333333,-10.015107305732467,-0.007553652866232047,-29.681493969245615,-14.83805690616289,8.477759046131569,8.0,-29.73347183094732
0.17,0.16990085017194226,1.969477950582737,20.166927980417487,-20.045783074125897,-13.971666666666662,-10.0169951838783,-0.008497591939148626,-29.661782273907424,-14.82786682012787,8.507326589138856,8.0,-29.716831916380098
0.18,0.1798828555712943,1.9658973591142204,20.17656739388662,-20.051153961328673,-13.969999999999995,-10.018993984094282,-0.00949699204713937,-29.642105400051662,-14.817674835573575,8.5368418999225,8.0,-29.70019524071451
0.19,0.18986280671859762,1.9621201812146905,20.18618710294712,-20.056819728177967,-13.968333333333328,-10.02110368417154,-0.010551842085768917,-29.622465315349316,-14.80748197388658,8.566302026976018,8.0,-29.68356198880234
0.2,0.19984059272560883,1.9581467945987892,20.195787181914664,-20.06277980810182,-13.966666666666661,-10.023324260668987,-0.011662130334492133,-29.602863983792492,-14.797289254253576,8.595704024311255,8.0,-29.66693234545732
0.21,0.20981610272814163,1.953977596601867,20.20536771098355,-20.069033605097204,-13.964999999999995,-10.025655688913572,-0.012827844456784346,-29.583303365498008,-14.78709769354013,8.62504495175298,8.0,-29.650306495453098
0.22,0.2197892258872986,1.9496130041402497,20.21492877620545,-20.07558049378963,-13.963333333333328,-10.02809794300056,-0.014048971500278411,-29.563785416511397,-14.776908306169757,8.654321875232897,8.0,-29.63368462352117
0.23,0.2297598513907028,1.945053453669546,20.224470469467168,-20.082419819495687,-13.96166666666666,-10.03065099579382,-0.015325497896908631,-29.54431208861129,-14.766722104003316,8.683531867083058,8.0,-29.61706691434883
0.24,0.23972786845372898,1.9402994011410033,20.2339928884673,-20.0895508982885,-13.959999999999994,-10.033314818926126,-0.01665740946306151,-29.524885329114248,-14.756540096218755,8.712672006328619,8.0,-29.600453552577118
0.25,0.24969316632073457,1.9353513219559129,20.243496136691917,-20.096973017066137,-13.958333333333327,-10.036089382799469,-0.01804469139973335,-29.505507080680037,-14.746363289191214,8.741739378979938,8.0,-29.583844722798776
0.26,0.25965563426629024,1.9302097109180698,20.25298032338917,-20.1046854336229,-13.95666666666666,-10.038974656585392,-0.01948732829269468,-29.486179281117348,-14.73619268637351,8.770731078323973,8.0,-29.567240609556183
0.27,0.2696151615964102,1.9248750821842933,20.262445563542887,-20.112687376723567,-13.954999999999993,-10.041970608225325,-0.02098530411266153,-29.46690386319003,-14.726029288177008,8.79964420521495,8.0,-29.550641397339316
0.28,0.2795716376497821,1.919347969213011,20.271891977845126,-20.12097804618049,-13.953333333333326,-10.04507720443095,-0.022538602215473536,-29.447682754423816,-14.715874091852903,8.828475868364272,8.0,-29.534047270583695
0.29,0.2895249517989967,1.9136289247109144,20.28131969266773,-20.129556612933634,-13.951666666666659,-10.04829441068456,-0.02414720534227887,-29.428517876913563,-14.705728091373926,8.857223184629653,8.0,-29.517458413668336
